CLIENTNUM,churn_probability,risk_tier,top_driver,Total_Trans_Ct,Total_Trans_Amt,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Card_Category,Income_Category,Gender,Customer_Age
711422358,0.0023837688,Stable,Total_Trans_Ct,118,14955,2,2,2330,10531.0,0.221,0,1,1,42
708510858,0.0024510697,Stable,Total_Trans_Ct,109,15478,3,2,2413,4905.0,0.492,0,4,0,60
767023308,0.002026522,Stable,Total_Trans_Ct,106,12847,2,2,0,34516.0,0.0,3,3,1,35
789289383,0.0019113446,Stable,Total_Trans_Ct,97,14626,2,3,2120,34516.0,0.061,3,3,1,42
708805908,0.992038,Critical,Total_Trans_Amt,68,9299,1,3,726,10017.0,0.072,3,4,1,30
710155158,0.998251,Critical,Total_Trans_Amt,59,10201,1,2,518,31832.0,0.016,0,3,1,37
713330133,0.0013923243,Stable,Total_Trans_Ct,95,13299,3,2,1346,5843.0,0.23,0,4,0,37
714403983,0.0009149946,Stable,Total_Trans_Ct,112,13545,2,1,1613,34427.0,0.047,0,3,1,43
720353808,0.96605533,Critical,Total_Trans_Amt,50,9177,2,3,0,34516.0,0.0,3,3,1,34
710362233,0.0008773951,Stable,Total_Trans_Ct,98,13853,2,3,1723,34516.0,0.05,2,3,1,48
771484908,0.0008535807,Stable,Total_Trans_Ct,96,14969,3,3,1984,34516.0,0.057,3,3,1,31
717047583,0.9951905,Critical,Total_Trans_Amt,63,8912,3,2,2517,4779.0,0.527,0,4,0,47
715694433,0.0011047155,Stable,Total_Trans_Ct,116,13958,3,3,1177,4248.0,0.277,0,2,1,51
793456983,0.0028365743,Stable,Total_Trans_Ct,104,13746,2,3,989,7872.0,0.126,0,1,1,43
715742658,0.0013999155,Stable,Total_Trans_Ct,97,12489,3,2,1421,6077.0,0.234,0,4,0,41
715518783,0.0007773483,Stable,Total_Trans_Ct,128,13980,3,1,2029,3882.0,0.523,0,4,0,48
779514558,0.0022355258,Stable,Total_Trans_Ct,96,13730,1,1,1645,7207.0,0.228,0,4,0,41
720017958,0.00064051774,Stable,Total_Trans_Ct,117,14224,1,2,1679,6121.0,0.274,0,1,0,48
712895733,0.9974832,Critical,Total_Trans_Amt,81,8659,3,2,572,34516.0,0.017,0,3,1,40
719039283,0.010893004,Stable,Total_Trans_Ct,85,14080,2,3,1964,3535.0,0.556,0,1,1,32
719629308,0.13150717,Stable,Total_Trans_Amt,80,8472,2,3,1783,34516.0,0.052,3,5,0,55
754443033,0.99702364,Critical,Total_Trans_Amt,72,9045,3,3,432,34516.0,0.013,3,3,1,50
716159958,0.0004942655,Stable,Total_Trans_Ct,93,14238,1,2,1329,6224.0,0.214,0,2,1,49
712195383,0.0009185559,Stable,Total_Trans_Ct,110,14932,2,3,1585,9178.0,0.173,0,4,0,37
822885033,0.00033338173,Stable,Total_Trans_Ct,120,14731,1,3,1493,4328.0,0.345,0,2,1,31
716543433,0.010871467,Stable,Total_Trans_Ct,99,15195,2,2,1049,9959.0,0.105,0,3,1,52
717403158,0.0021324393,Stable,Total_Trans_Ct,102,14218,2,2,2076,9634.0,0.215,0,4,0,60
826065258,0.0011991726,Stable,Total_Trans_Ct,116,16033,2,2,1555,19033.0,0.082,0,5,0,35
709397508,0.0055826297,Stable,Total_Trans_Ct,111,15738,3,1,1709,8624.0,0.198,0,2,1,48
720748608,0.98949426,Critical,Total_Trans_Amt,66,7672,2,2,0,3575.0,0.0,0,1,1,44
709823733,0.8797243,Watch,Total_Trans_Ct,78,7507,3,3,0,5508.0,0.0,0,1,0,44
713542908,0.00085520116,Stable,Total_Trans_Ct,117,15645,2,3,1829,5871.0,0.312,0,4,1,31
720512433,0.89151067,Watch,Total_Trans_Amt,78,7625,4,3,2281,15219.0,0.15,0,2,1,56
713671158,0.0031498787,Stable,Total_Trans_Ct,121,15754,3,1,2328,34516.0,0.067,0,0,1,46
802449933,0.0015338149,Stable,Total_Trans_Ct,114,14912,3,1,1750,8147.0,0.215,0,1,1,29
716723658,0.002589415,Stable,Total_Trans_Ct,110,13625,3,1,1519,3525.0,0.431,0,4,0,37
710451708,0.0015560123,Stable,Total_Trans_Ct,115,14926,1,2,972,9711.0,0.1,0,1,1,32
809540733,0.0005486345,Stable,Total_Trans_Ct,92,14327,1,1,1425,11358.0,0.125,0,3,1,52
716372358,0.002474328,Stable,Total_Trans_Ct,124,14133,2,1,0,6765.0,0.0,0,4,0,58
710162133,0.9729993,Critical,Total_Trans_Amt,77,9134,3,6,1253,4725.0,0.265,0,3,1,41
710878308,0.824396,Watch,Total_Trans_Amt,71,7297,2,3,913,3699.0,0.247,0,4,0,50
710262408,0.0005193348,Stable,Total_Trans_Ct,116,13971,2,1,1666,34516.0,0.048,3,3,1,29
713975433,0.0005451636,Stable,Total_Trans_Ct,110,14783,3,0,1753,8851.0,0.198,0,4,0,32
771244383,0.0016699925,Stable,Total_Trans_Ct,113,14289,2,1,0,8506.0,0.0,0,4,0,52
710405808,0.0004770124,Stable,Total_Trans_Ct,100,14618,3,2,1229,3442.0,0.357,0,4,1,48
715542783,0.013146915,Stable,Total_Trans_Ct,92,13234,3,2,0,3731.0,0.0,0,4,0,33
815840283,0.0011309911,Stable,Total_Trans_Ct,124,16059,6,3,1893,7744.0,0.244,0,4,0,51
788908308,0.004340579,Stable,Total_Trans_Ct,116,14227,3,2,0,5972.0,0.0,0,1,1,46
789394833,0.004446703,Stable,Total_Trans_Ct,104,13270,2,2,1969,21714.0,0.091,0,3,1,47
712609533,0.0006920752,Stable,Total_Trans_Ct,118,13432,2,1,1530,3371.0,0.454,0,3,1,32
710237283,0.00077392237,Stable,Total_Trans_Ct,111,14211,1,1,960,9546.0,0.101,0,4,0,50
770766633,0.0048125405,Stable,Total_Trans_Ct,105,14054,3,3,0,3848.0,0.0,0,4,0,28
823837158,0.0011218148,Stable,Total_Trans_Ct,123,15367,3,1,1230,9199.0,0.134,0,1,1,44
712123008,0.0045872377,Stable,Total_Trans_Ct,116,14532,3,1,1845,13381.0,0.138,0,2,1,43
711727083,0.00096251426,Stable,Total_Trans_Ct,101,14341,1,3,1622,2833.0,0.573,0,1,0,50
720033033,0.0006444747,Stable,Total_Trans_Ct,96,13545,2,3,1396,15101.0,0.092,0,5,0,53
787723758,0.00026594158,Stable,Total_Trans_Ct,101,14235,1,2,1465,3603.0,0.407,0,4,0,58
770926158,0.0027621551,Stable,Total_Trans_Ct,129,13820,2,2,2517,4132.0,0.609,0,4,0,51
711360783,0.00070641295,Stable,Total_Trans_Ct,127,15451,2,2,1870,4366.0,0.428,0,4,0,39
708285108,0.00043045246,Stable,Total_Trans_Ct,116,13505,1,2,2239,6128.0,0.365,0,1,1,42
713390433,0.91873026,Critical,Total_Trans_Amt,67,6782,3,2,2517,34516.0,0.073,1,2,1,44
718096608,0.0037751696,Stable,Total_Trans_Ct,113,13836,2,3,1930,6882.0,0.28,0,4,0,44
719094333,0.00071469037,Stable,Total_Trans_Ct,105,13159,2,1,1567,13490.0,0.116,0,3,1,46
813764283,0.00034913392,Stable,Total_Trans_Ct,114,15657,1,2,1820,17978.0,0.101,0,3,1,39
713398158,0.0048530563,Stable,Total_Trans_Ct,89,15005,2,2,1673,3821.0,0.438,0,1,1,45
711227883,0.0011213425,Stable,Total_Trans_Ct,121,15824,3,3,1641,3624.0,0.453,0,4,0,41
810040908,0.0012726609,Stable,Total_Trans_Ct,120,16220,3,1,824,3787.0,0.218,0,4,0,42
772640808,0.0006316828,Stable,Total_Trans_Ct,118,14730,2,2,1366,4623.0,0.295,0,4,0,38
784907658,0.0009735034,Stable,Total_Trans_Ct,119,14463,1,2,2220,4343.0,0.511,0,3,1,36
794692158,0.0032081143,Stable,Total_Trans_Ct,105,15367,2,1,0,17328.0,0.0,3,1,0,43
718383183,0.0010598601,Stable,Total_Trans_Ct,117,14397,1,1,2437,3803.0,0.641,0,4,0,51
721156758,0.00966723,Stable,Total_Trans_Ct,124,13360,2,1,603,23889.0,0.025,0,2,1,52
811793433,0.00035872994,Stable,Total_Trans_Ct,103,15071,1,2,2381,34516.0,0.069,3,5,0,50
712010358,0.87190694,Watch,Total_Trans_Amt,76,7567,3,2,0,3999.0,0.0,0,3,1,49
719420058,0.0012656563,Stable,Total_Trans_Ct,110,16605,2,1,2177,11782.0,0.185,0,3,1,44
809459733,0.00642266,Stable,Total_Trans_Ct,90,13339,1,2,0,3220.0,0.0,0,4,0,43
798783858,0.0010097524,Stable,Total_Trans_Ct,92,13082,1,1,2517,9742.0,0.258,0,1,0,48
711432258,0.99425864,Critical,Total_Trans_Amt,54,7914,4,2,0,4178.0,0.0,0,2,1,55
721294533,0.00051998,Stable,Total_Trans_Ct,121,15143,1,1,738,34516.0,0.021,0,3,1,48
718425333,0.0002527189,Stable,Total_Trans_Ct,111,14450,1,3,1657,26819.0,0.062,0,3,1,45
714294183,0.99836355,Critical,Total_Relationship_Count,51,5385,3,3,132,9580.0,0.014,0,3,1,54
714637908,0.0017609583,Stable,Total_Trans_Ct,118,15445,2,1,1669,7940.0,0.21,0,4,0,47
712341933,0.0010564951,Stable,Total_Trans_Ct,105,13578,3,2,1662,34516.0,0.048,1,2,1,39
708332808,0.00844025,Stable,Total_Trans_Ct,115,14381,2,2,0,3471.0,0.0,0,1,1,47
708354858,0.87986654,Watch,Total_Trans_Amt,80,8192,4,2,0,14938.0,0.0,0,0,1,51
766649283,0.0027302306,Stable,Total_Trans_Ct,107,13432,2,3,1917,14072.0,0.136,0,5,0,49
817951083,0.0007426328,Stable,Total_Trans_Ct,125,14678,3,3,1527,15928.0,0.096,3,1,0,58
708301683,0.65307534,Watch,Total_Trans_Amt,90,8038,2,3,1059,20798.0,0.051,0,3,1,40
713655108,0.005267929,Stable,Total_Trans_Ct,108,14220,3,1,1423,9752.0,0.146,0,4,0,60
714560358,0.0005311612,Stable,Total_Trans_Ct,100,13803,2,1,1514,3234.0,0.468,0,1,1,53
712113558,0.843715,Watch,Total_Trans_Amt,75,6549,3,3,1273,24844.0,0.051,0,3,1,45
710603958,0.0014131705,Stable,Total_Trans_Ct,101,14198,1,3,0,3090.0,0.0,0,3,1,49
720597108,0.8646012,Watch,Total_Trans_Amt,54,8325,3,1,2138,9943.0,0.215,0,4,0,48
713810658,0.0010504408,Stable,Total_Trans_Ct,100,13152,2,3,799,3384.0,0.236,0,2,1,44
721519908,0.00051439,Stable,Total_Trans_Ct,99,13306,2,1,1419,3640.0,0.39,0,4,0,29
712025958,0.0008102526,Stable,Total_Trans_Ct,110,14672,2,3,1420,34516.0,0.041,3,3,1,42
794740458,0.0006170192,Stable,Total_Trans_Ct,106,14023,2,3,1608,10186.0,0.158,3,4,0,45
709814883,0.0025946454,Stable,Total_Trans_Ct,127,15513,3,1,2262,15987.0,0.141,2,4,0,45
719767683,0.98614955,Critical,Total_Trans_Amt,79,8526,3,3,0,16983.0,0.0,0,3,1,46
715321008,0.98713374,Critical,Total_Trans_Amt,63,7866,3,3,2517,34516.0,0.073,0,0,1,39
710106933,0.0010502782,Stable,Total_Trans_Ct,119,14667,3,3,2136,34516.0,0.062,3,3,1,32
716655858,0.003861109,Stable,Total_Trans_Ct,99,14036,3,2,0,34516.0,0.0,0,3,1,38
778260108,0.0012025624,Stable,Total_Trans_Ct,112,14351,2,2,1509,4268.0,0.354,0,1,0,50
713986908,0.0011810435,Stable,Total_Trans_Ct,126,16541,3,2,1084,10748.0,0.101,0,5,0,50
780042633,0.9744178,Critical,Total_Trans_Amt,64,7432,2,2,0,31718.0,0.0,3,5,0,37
713269533,0.6308905,Watch,Total_Trans_Ct,85,8847,3,1,2517,9959.0,0.253,0,3,1,42
713868033,0.0035298949,Stable,Total_Trans_Ct,114,16373,2,2,1484,34516.0,0.043,3,3,1,53
708103608,0.0019343679,Stable,Total_Trans_Ct,128,15798,5,1,2517,11898.0,0.212,0,2,1,52
789684258,0.8849917,Watch,Total_Trans_Amt,61,7842,3,3,1847,34516.0,0.054,3,3,1,57
779067408,0.00090792077,Stable,Total_Trans_Ct,102,14280,3,1,1890,13056.0,0.145,0,2,1,46
712231308,0.0007666145,Stable,Total_Trans_Ct,128,13849,1,3,1413,14002.0,0.101,3,4,1,60
761079783,0.99209577,Critical,Total_Trans_Amt,67,7720,3,6,442,5500.0,0.08,0,2,1,40
787518258,0.99681073,Critical,Total_Trans_Amt,77,9192,3,3,0,8549.0,0.0,0,0,1,49
717631908,0.9935762,Critical,Total_Trans_Amt,69,8454,3,1,0,4390.0,0.0,0,4,1,56
769396158,0.99203306,Critical,Total_Relationship_Count,53,5107,2,3,0,24884.0,0.0,0,3,1,55
713462508,0.0005302517,Stable,Total_Trans_Ct,121,13289,1,1,1760,3591.0,0.49,0,5,0,55
716717733,0.9381761,Critical,Total_Trans_Amt,87,8918,5,4,859,4841.0,0.177,0,4,0,55
709383933,0.97190034,Critical,Total_Trans_Amt,66,8102,1,3,2517,4246.0,0.593,0,3,1,31
717283008,0.00026889503,Stable,Total_Trans_Ct,108,15225,1,2,1378,7469.0,0.184,0,5,0,44
793449333,0.008051592,Stable,Total_Trans_Ct,115,15190,3,2,2114,29974.0,0.071,0,3,1,54
710873583,0.001575359,Stable,Total_Trans_Ct,109,14215,3,2,2221,20724.0,0.107,0,2,1,58
718486608,0.0009899169,Stable,Total_Trans_Ct,96,13930,2,2,1431,21079.0,0.068,0,0,1,53
716748483,0.001926478,Stable,Total_Trans_Ct,129,16208,2,3,1569,3720.0,0.422,0,1,0,59
715113933,0.8955646,Watch,Total_Trans_Ct,87,8165,3,2,573,11077.0,0.052,0,3,1,54
711160233,0.0043603736,Stable,Total_Trans_Ct,105,14551,3,1,0,12024.0,0.0,0,1,1,32
715714458,0.99581945,Critical,Total_Trans_Amt,76,8753,3,3,0,4446.0,0.0,0,1,1,48
709615458,0.0010594008,Stable,Total_Trans_Ct,111,15034,1,3,862,34516.0,0.025,0,0,1,54
719955558,0.006873979,Stable,Total_Trans_Ct,123,14436,2,3,0,11511.0,0.0,3,4,1,32
713072358,0.000375643,Stable,Total_Trans_Ct,104,12878,1,3,1356,34516.0,0.039,3,3,1,42
721402233,0.0009327364,Stable,Total_Trans_Ct,125,15615,3,1,1507,19192.0,0.079,0,0,1,42
713691633,0.008683133,Stable,Total_Trans_Ct,123,15514,1,1,0,3076.0,0.0,0,4,1,29
708866133,0.0005180676,Stable,Total_Trans_Ct,116,14545,1,2,1331,4196.0,0.317,0,3,1,43
757256358,0.00063260307,Stable,Total_Trans_Ct,122,15710,3,3,1580,3243.0,0.487,0,2,1,45
784868958,0.0013917821,Stable,Total_Trans_Ct,138,13939,2,1,2517,17542.0,0.143,0,5,0,56
710845308,0.0008612661,Stable,Total_Trans_Ct,113,14892,2,1,1190,32949.0,0.036,0,3,1,46
719368533,0.00043616057,Stable,Total_Trans_Ct,100,15785,3,3,1289,32250.0,0.04,3,5,0,41
718337733,0.00047876526,Stable,Total_Trans_Ct,121,14994,1,1,1826,34516.0,0.053,1,5,0,50
715132758,0.0018374012,Stable,Total_Trans_Ct,100,15281,2,3,2114,23981.0,0.088,1,1,0,52
712556433,0.0013251511,Stable,Total_Trans_Ct,92,15497,2,3,1649,4090.0,0.403,0,1,0,52
718947558,0.00090992165,Stable,Total_Trans_Ct,115,15574,3,1,2295,4251.0,0.54,0,5,0,32
710303208,0.0026226356,Stable,Total_Trans_Ct,121,15215,1,1,2517,4119.0,0.611,0,4,0,52
804158583,0.00061726244,Stable,Total_Trans_Ct,122,16493,2,3,1456,13399.0,0.109,3,4,1,60
711720408,0.0009156608,Stable,Total_Trans_Ct,129,15211,3,3,1273,9070.0,0.14,0,4,0,44
715808808,0.00037794336,Stable,Total_Trans_Ct,104,13614,6,1,1216,7469.0,0.163,0,5,0,48
715076358,0.98328894,Critical,Total_Trans_Amt,62,8463,3,3,0,23714.0,0.0,0,3,1,57
718343058,0.0058057406,Stable,Total_Trans_Ct,105,14161,2,3,2517,5240.0,0.48,0,4,0,52
769667583,0.9924367,Critical,Total_Trans_Amt,69,8202,3,2,0,3744.0,0.0,0,1,1,34
709013208,0.00066438364,Stable,Total_Trans_Ct,127,16101,2,1,1690,15594.0,0.108,0,3,1,40
716004258,0.00032299123,Stable,Total_Trans_Ct,120,17634,1,3,2092,8449.0,0.248,0,2,1,45
715645908,0.99887925,Critical,Total_Trans_Amt,71,8480,2,6,0,34516.0,0.0,1,3,1,59
717724233,0.0005778681,Stable,Total_Trans_Ct,116,16732,1,3,734,9959.0,0.074,0,3,1,43
719850933,0.0012031215,Stable,Total_Trans_Ct,106,13345,3,3,1734,4192.0,0.414,0,2,1,30
790131033,0.0017695128,Stable,Total_Trans_Ct,105,14230,6,3,2517,3416.0,0.737,0,4,0,38
721211433,0.0022443272,Stable,Total_Trans_Ct,108,13784,2,2,0,3322.0,0.0,0,2,1,42
721290708,0.004541992,Stable,Total_Trans_Ct,99,15554,3,2,1816,14217.0,0.128,0,2,1,50
712107783,0.0014319461,Stable,Total_Trans_Ct,118,16132,2,2,1817,17350.0,0.105,0,2,1,49
818960133,0.0012711417,Stable,Total_Trans_Ct,91,13120,3,0,698,13784.0,0.051,0,2,1,58
713560758,0.0012653888,Stable,Total_Trans_Ct,92,13392,2,3,2087,3181.0,0.656,0,4,0,54
718579833,0.0040160418,Stable,Total_Trans_Ct,101,13674,2,1,2488,5325.0,0.467,0,4,0,39
778643733,0.9474893,Critical,Total_Trans_Amt,64,9140,2,1,1454,23981.0,0.061,1,1,0,48
770977833,0.0025991648,Stable,Total_Trans_Ct,102,16500,2,3,0,3920.0,0.0,0,4,1,36
708721533,0.0012792045,Stable,Total_Trans_Ct,128,13113,1,2,1148,5158.0,0.223,0,4,0,56
772300383,0.0005327135,Stable,Total_Trans_Ct,122,13420,1,3,1533,5073.0,0.302,0,1,0,57
751155783,0.00047773455,Stable,Total_Trans_Ct,118,15005,1,3,1868,4074.0,0.459,0,1,0,47
768457008,0.0018490956,Stable,Total_Trans_Ct,92,13355,3,1,787,10284.0,0.077,0,1,1,27
794494308,0.0064139995,Stable,Total_Trans_Ct,102,13781,4,3,2070,34516.0,0.06,2,0,1,42
710980383,0.95861775,Critical,Total_Trans_Amt,74,6361,2,3,0,34516.0,0.0,3,3,1,53
716663808,0.0012278681,Stable,Total_Trans_Ct,102,15443,3,1,721,3999.0,0.18,0,4,0,57
712912233,0.0018523742,Stable,Total_Trans_Ct,122,14222,4,1,2221,3468.0,0.64,0,4,0,50
717992433,0.001002469,Stable,Total_Trans_Ct,101,14666,1,2,1796,11900.0,0.151,0,3,1,50
709971708,0.99076384,Critical,Total_Trans_Amt,62,9404,3,2,0,9701.0,0.0,0,5,0,51
715600533,0.0012059509,Stable,Total_Trans_Ct,124,13722,3,3,1357,34516.0,0.039,1,3,1,61
710153583,0.995834,Critical,Total_Trans_Amt,63,9242,1,3,0,6075.0,0.0,0,4,0,30
794132808,0.0033212234,Stable,Total_Trans_Ct,97,14585,3,3,1285,13035.0,0.099,0,1,1,60
720565458,0.9952076,Critical,Total_Trans_Amt,65,6205,3,3,0,17306.0,0.0,0,2,1,43
715496058,0.95901525,Critical,Total_Trans_Amt,73,7832,3,3,0,15987.0,0.0,1,4,0,41
709015833,0.0040271305,Stable,Total_Trans_Ct,132,12920,3,2,0,34516.0,0.0,3,2,1,42
718612758,0.0017749378,Stable,Total_Trans_Ct,107,15552,1,2,939,34516.0,0.027,0,0,1,36
712438308,0.0010813541,Stable,Total_Trans_Ct,122,16730,1,2,0,7469.0,0.0,0,5,0,27
716238483,0.9886354,Critical,Total_Trans_Amt,76,9138,2,3,2352,12918.0,0.182,0,3,1,59
718297683,0.9720426,Critical,Total_Trans_Amt,71,7597,0,3,0,4085.0,0.0,0,4,0,59
712206033,0.00022337612,Stable,Total_Trans_Ct,119,16089,1,2,1355,3705.0,0.366,0,1,1,55
710904708,0.0012843822,Stable,Total_Trans_Ct,110,15048,1,1,921,5319.0,0.173,0,4,0,56
711190233,0.0006023139,Stable,Total_Trans_Ct,123,13804,2,1,990,4549.0,0.218,0,1,1,34
710535708,0.00078368705,Stable,Total_Trans_Ct,118,14256,3,1,1293,15894.0,0.081,0,3,1,49
794573883,0.00089939334,Stable,Total_Trans_Ct,111,15305,3,1,2517,17894.0,0.141,3,1,1,32
719118708,0.9874635,Critical,Total_Trans_Amt,80,9202,2,2,0,5855.0,0.0,0,4,0,49
790201158,0.002831821,Stable,Total_Trans_Ct,108,13609,2,3,1731,13062.0,0.133,3,4,0,60
779333883,0.993802,Critical,Total_Trans_Amt,62,8078,3,3,0,7428.0,0.0,0,4,0,51
719805183,0.0032028,Stable,Total_Trans_Ct,117,15352,3,2,961,8848.0,0.109,0,4,1,39
721220583,0.00083299575,Stable,Total_Trans_Ct,130,17390,1,3,1176,7362.0,0.16,0,1,0,54
779685558,0.00132133,Stable,Total_Trans_Ct,123,15290,4,1,2088,34516.0,0.06,1,0,1,53
713965683,0.000861029,Stable,Total_Trans_Ct,121,17258,1,2,0,4380.0,0.0,0,3,1,35
710667708,0.0015800522,Stable,Total_Trans_Ct,128,14018,3,2,1871,12510.0,0.15,0,2,1,47
718979733,0.0016562144,Stable,Total_Trans_Ct,115,16258,3,2,2195,23712.0,0.093,0,2,1,52
712104333,0.000947582,Stable,Total_Trans_Ct,100,14401,2,3,1254,9149.0,0.137,0,4,0,57
793560033,0.001354399,Stable,Total_Trans_Ct,125,16369,2,3,1930,34516.0,0.056,3,5,0,47
779920533,0.0030257644,Stable,Total_Trans_Ct,96,15199,3,2,2517,3784.0,0.665,0,4,0,54
717480783,0.00033489775,Stable,Total_Trans_Ct,100,15152,1,2,2101,9680.0,0.217,0,3,1,39
709066983,0.0016861758,Stable,Total_Trans_Ct,129,15214,2,2,2353,34516.0,0.068,0,0,1,50
718528008,0.00078636064,Stable,Total_Trans_Ct,106,14432,3,1,1460,3845.0,0.38,0,4,0,60
712390683,0.0012228843,Stable,Total_Trans_Ct,99,15573,3,1,1255,13409.0,0.094,0,1,1,41
826245858,0.96575844,Critical,Total_Trans_Amt,79,7661,4,6,0,34516.0,0.0,3,3,1,50
712966458,0.002846133,Stable,Total_Trans_Ct,115,14807,2,3,0,8065.0,0.0,0,3,1,51
709467183,0.004917167,Stable,Total_Trans_Ct,99,15162,3,2,561,20501.0,0.027,0,2,1,56
710529708,0.0030619826,Stable,Total_Trans_Ct,105,15140,3,1,1476,23260.0,0.063,0,2,1,41
789817833,0.94539136,Critical,Total_Trans_Amt,60,6793,3,2,2466,9073.0,0.272,0,4,0,44
712363158,0.0014082433,Stable,Total_Trans_Ct,115,14732,2,1,1299,20101.0,0.065,0,2,1,36
717060858,0.97629356,Critical,Total_Trans_Amt,71,8123,2,3,2517,6911.0,0.364,0,4,1,31
718060983,0.0019371371,Stable,Total_Trans_Ct,120,14037,3,2,2186,3423.0,0.639,0,4,0,49
711600033,0.00017349848,Stable,Total_Trans_Ct,108,14364,1,0,0,10729.0,0.0,3,4,0,40
709910733,0.010909096,Stable,Total_Trans_Ct,86,13174,3,2,1963,34516.0,0.057,3,5,0,49
757291008,0.9980825,Critical,Total_Trans_Amt,76,8964,3,2,289,34516.0,0.008,0,3,1,46
819376683,0.00093326985,Stable,Total_Trans_Ct,102,15130,3,3,2027,28570.0,0.071,0,3,1,54
720458883,0.0018639492,Stable,Total_Trans_Ct,106,14524,2,1,2517,12495.0,0.201,0,2,1,29
708963258,0.39415625,Stable,Total_Trans_Amt,86,8534,3,2,1907,13344.0,0.143,0,2,1,46
711746133,0.99601954,Critical,Total_Trans_Amt,81,9220,3,2,0,32563.0,0.0,0,0,1,50
715249533,0.0017534246,Stable,Total_Trans_Ct,103,13992,2,2,0,3375.0,0.0,0,5,0,49
708522033,0.03825014,Stable,Total_Trans_Ct,90,15060,2,1,1664,12299.0,0.135,0,2,1,50
708496833,0.9959203,Critical,Total_Trans_Amt,78,8970,4,5,0,4613.0,0.0,0,4,1,60
717464958,0.003234364,Stable,Total_Trans_Ct,111,14475,2,1,0,10858.0,0.0,3,4,0,55
751166508,0.0010533069,Stable,Total_Trans_Ct,114,14287,1,1,2293,34516.0,0.066,0,3,1,57
795218883,0.0005586197,Stable,Total_Trans_Ct,122,15312,3,3,1556,4207.0,0.37,0,2,1,47
710856558,0.0014064012,Stable,Total_Trans_Ct,105,13989,3,1,1889,3336.0,0.566,0,4,0,45
721107258,0.0006575158,Stable,Total_Trans_Ct,115,14192,2,2,1967,5465.0,0.36,0,4,0,45
716457783,0.0002750472,Stable,Total_Trans_Ct,98,14378,1,3,1661,12633.0,0.131,3,4,0,55
710810883,0.0011625224,Stable,Total_Trans_Ct,95,14576,1,3,1260,34516.0,0.037,0,3,1,39
710895708,0.98199373,Critical,Total_Trans_Amt,73,7712,3,2,0,3876.0,0.0,0,4,0,35
789200208,0.0007646468,Stable,Total_Trans_Ct,110,13583,3,3,2181,3326.0,0.656,0,5,0,40
718578708,0.00088355003,Stable,Total_Trans_Ct,100,14212,3,1,1562,34516.0,0.045,3,0,1,49
719859033,0.986294,Critical,Total_Trans_Amt,63,6439,2,2,0,3264.0,0.0,0,1,1,32
713036208,0.015722979,Stable,Total_Trans_Ct,107,15751,2,2,2091,6903.0,0.303,0,1,1,46
771769383,0.01654215,Stable,Total_Trans_Ct,120,14792,3,2,0,2940.0,0.0,0,4,0,42
718316058,0.0018167425,Stable,Total_Trans_Ct,99,14826,3,1,1375,13731.0,0.1,0,2,1,51
710155983,0.9944299,Critical,Total_Trans_Amt,62,8585,3,4,0,4826.0,0.0,0,1,1,52
779571708,0.9917823,Critical,Total_Trans_Amt,71,7993,2,3,0,4259.0,0.0,0,2,1,43
718042383,0.0005918951,Stable,Total_Trans_Ct,118,15108,3,3,1379,3523.0,0.391,0,1,1,38
710244108,0.00037206194,Stable,Total_Trans_Ct,101,13967,1,3,1543,34516.0,0.045,1,2,1,44
806649333,0.0003768931,Stable,Total_Trans_Ct,127,13977,3,2,1404,16998.0,0.083,0,5,0,47
789280683,0.0012837957,Stable,Total_Trans_Ct,122,13956,2,3,898,11714.0,0.077,0,0,1,56
713318733,0.9841129,Critical,Total_Trans_Amt,64,8376,2,3,0,4097.0,0.0,0,2,1,32
709611183,0.9896952,Critical,Total_Trans_Amt,82,8241,3,3,0,3952.0,0.0,0,4,0,41
712441308,0.9782205,Critical,Total_Trans_Amt,65,9865,2,3,0,29295.0,0.0,0,5,0,41
709315383,0.0012798327,Stable,Total_Trans_Ct,108,13575,3,1,0,26423.0,0.0,0,5,0,31
710141208,0.00094925374,Stable,Total_Trans_Ct,104,13300,3,1,1817,3196.0,0.569,0,4,0,45
711684408,0.7257667,Watch,Total_Trans_Amt,84,8527,3,1,1574,4935.0,0.319,0,4,0,50
758331483,0.004236163,Stable,Total_Trans_Ct,109,15347,2,2,984,34516.0,0.029,3,2,1,31
715825458,0.9742168,Critical,Total_Trans_Amt,56,6564,3,2,2239,12933.0,0.173,0,3,1,47
708248358,0.0003398429,Stable,Total_Trans_Ct,109,14863,1,3,0,29937.0,0.0,3,2,1,42
779808333,0.00050355966,Stable,Total_Trans_Ct,110,15530,1,2,1901,8881.0,0.214,0,4,0,48
715989108,0.0009624922,Stable,Total_Trans_Ct,100,12841,3,3,1834,27514.0,0.067,0,3,1,52
714912408,0.0035681652,Stable,Total_Trans_Ct,88,14917,1,1,1845,32275.0,0.057,0,3,1,45
827683383,0.002766184,Stable,Total_Trans_Ct,112,16027,2,1,2517,4107.0,0.613,0,4,0,48
719595708,0.00050215574,Stable,Total_Trans_Ct,124,15212,1,1,1294,7469.0,0.173,0,5,0,53
711566208,0.0006643023,Stable,Total_Trans_Ct,98,14111,2,2,1857,5023.0,0.37,0,4,0,58
